feature_name,feature_value,feature_value_all,feature_value_name,norm_score,score,type,vis
avg_abs_dev,"(0.001691, 0.899254)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_1,0.849017,11.580116,continuous,line
avg_abs_dev,"(0.001691, 0.899254)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_1,1.0,11.590981,continuous,scatter
avg_abs_dev,"(0.001691, 0.899254)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_1,0.0,11.519018,continuous,bar
avg_abs_dev,"(0.001691, 0.899254)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_1,0.956961,11.587884,continuous,box
avg_abs_dev,"(0.001691, 0.899254)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_1,0.566119,11.559758,continuous,histogram
avg_abs_dev,"(0.001691, 0.899254)","[0.0016913167480379343, 0.8992536992026909, 4.595696832287696, 21.805817592374737, 2579.856231098791]",avg_abs_dev_1,0.142309,11.529259,continuous,heatmap
quant_coeff_disp,"(-inf, 1e-06)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_0,0.771387,11.706567,continuous,line
quant_coeff_disp,"(-inf, 1e-06)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_0,0.720669,11.703277,continuous,scatter
quant_coeff_disp,"(-inf, 1e-06)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_0,0.0,11.65653,continuous,bar
quant_coeff_disp,"(-inf, 1e-06)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_0,1.0,11.721396,continuous,box
quant_coeff_disp,"(-inf, 1e-06)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_0,0.628258,11.697283,continuous,histogram
quant_coeff_disp,"(-inf, 1e-06)","[8.880032987873734e-07, 0.0017868509422987698, 0.019905503821228777, 0.3483862898330532]",quant_coeff_disp_0,0.22981,11.671437,continuous,heatmap
skewness,"(0.00147, 0.622371)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_3,0.834628,11.680071,continuous,line
skewness,"(0.00147, 0.622371)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_3,1.0,11.692522,continuous,scatter
skewness,"(0.00147, 0.622371)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_3,0.233078,11.634781,continuous,bar
skewness,"(0.00147, 0.622371)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_3,0.863291,11.682229,continuous,box
skewness,"(0.00147, 0.622371)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_3,0.0,11.617233,continuous,histogram
skewness,"(0.00147, 0.622371)","[-0.393793818426709, -0.008621457328779593, 0.00147035170271392, 0.6223711049364465, 3.101168877463187]",skewness_3,0.16336,11.629532,continuous,heatmap
kurtosis,"(1.576615, 12.258252)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_5,0.565263,11.638064,continuous,line
kurtosis,"(1.576615, 12.258252)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_5,0.486491,11.632372,continuous,scatter
kurtosis,"(1.576615, 12.258252)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_5,0.0,11.59722,continuous,bar
kurtosis,"(1.576615, 12.258252)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_5,1.0,11.669477,continuous,box
kurtosis,"(1.576615, 12.258252)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_5,0.725042,11.649609,continuous,histogram
kurtosis,"(1.576615, 12.258252)","[-1.484341488230613, -1.1909797564629585, -0.8387569783387647, -0.17026565258541418, 1.5766148755627292, 12.258251583653113]",kurtosis_5,0.427051,11.628077,continuous,heatmap
moment_5,"(-0.0, 0.355497)","[-1201.2660502772187, -5.1192298600893e-08, 0.3554970558420264, 6066.188035534273, 602660358950995.5]",moment_5_2,1.0,11.65769,continuous,line
moment_5,"(-0.0, 0.355497)","[-1201.2660502772187, -5.1192298600893e-08, 0.3554970558420264, 6066.188035534273, 602660358950995.5]",moment_5_2,0.994226,11.657123,continuous,scatter
moment_5,"(-0.0, 0.355497)","[-1201.2660502772187, -5.1192298600893e-08, 0.3554970558420264, 6066.188035534273, 602660358950995.5]",moment_5_2,0.39375,11.598086,continuous,bar
moment_5,"(-0.0, 0.355497)","[-1201.2660502772187, -5.1192298600893e-08, 0.3554970558420264, 6066.188035534273, 602660358950995.5]",moment_5_2,0.155926,11.574704,continuous,box
moment_5,"(-0.0, 0.355497)","[-1201.2660502772187, -5.1192298600893e-08, 0.3554970558420264, 6066.188035534273, 602660358950995.5]",moment_5_2,0.0,11.559374,continuous,histogram
moment_5,"(-0.0, 0.355497)","[-1201.2660502772187, -5.1192298600893e-08, 0.3554970558420264, 6066.188035534273, 602660358950995.5]",moment_5_2,0.199391,11.578978,continuous,heatmap
moment_6,"(0.0, 24.470863)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_1,0.808682,11.575915,continuous,line
moment_6,"(0.0, 24.470863)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_1,1.0,11.58899,continuous,scatter
moment_6,"(0.0, 24.470863)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_1,0.0,11.520649,continuous,bar
moment_6,"(0.0, 24.470863)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_1,0.883577,11.581033,continuous,box
moment_6,"(0.0, 24.470863)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_1,0.461297,11.552175,continuous,histogram
moment_6,"(0.0, 24.470863)","[3.7047958857628857e-13, 24.470863465339907, 2608316.9706451613, 44125102529.89933, 1.3190857928921512e+20]",moment_6_1,0.040148,11.523393,continuous,heatmap
moment_7,"(0.035443, 35631.606717)","[-8080.4938661637225, -1.1803249820933025e-29, 0.03544333368539812, 35631.60671685985, 2.9994971860657484e+19]",moment_7_3,0.620312,11.600193,continuous,line
moment_7,"(0.035443, 35631.606717)","[-8080.4938661637225, -1.1803249820933025e-29, 0.03544333368539812, 35631.60671685985, 2.9994971860657484e+19]",moment_7_3,0.715949,11.605703,continuous,scatter
moment_7,"(0.035443, 35631.606717)","[-8080.4938661637225, -1.1803249820933025e-29, 0.03544333368539812, 35631.60671685985, 2.9994971860657484e+19]",moment_7_3,0.0,11.564451,continuous,bar
moment_7,"(0.035443, 35631.606717)","[-8080.4938661637225, -1.1803249820933025e-29, 0.03544333368539812, 35631.60671685985, 2.9994971860657484e+19]",moment_7_3,1.0,11.62207,continuous,box
moment_7,"(0.035443, 35631.606717)","[-8080.4938661637225, -1.1803249820933025e-29, 0.03544333368539812, 35631.60671685985, 2.9994971860657484e+19]",moment_7_3,0.342451,11.584183,continuous,histogram
moment_7,"(0.035443, 35631.606717)","[-8080.4938661637225, -1.1803249820933025e-29, 0.03544333368539812, 35631.60671685985, 2.9994971860657484e+19]",moment_7_3,0.069344,11.568447,continuous,heatmap
moment_8,"(0.0, 105.55833)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_1,0.774322,11.572253,continuous,line
moment_8,"(0.0, 105.55833)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_1,1.0,11.587235,continuous,scatter
moment_8,"(0.0, 105.55833)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_1,0.0,11.520847,continuous,bar
moment_8,"(0.0, 105.55833)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_1,0.83166,11.576059,continuous,box
moment_8,"(0.0, 105.55833)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_1,0.371046,11.54548,continuous,histogram
moment_8,"(0.0, 105.55833)","[6.96370545438728e-17, 105.55832996983654, 7902707318.585811, 313954491464076.7, 2.5877225658845137e+24]",moment_8_1,0.009112,11.521452,continuous,heatmap
moment_9,"(0.816748, 15399884.174839)","[-1401645.8064516135, -8.465492734351432e-15, 0.8167481387046068, 15399884.174838709, 7.281524997937811e+17]",moment_9_3,0.512232,11.592753,continuous,line
moment_9,"(0.816748, 15399884.174839)","[-1401645.8064516135, -8.465492734351432e-15, 0.8167481387046068, 15399884.174838709, 7.281524997937811e+17]",moment_9_3,0.65525,11.60007,continuous,scatter
moment_9,"(0.816748, 15399884.174839)","[-1401645.8064516135, -8.465492734351432e-15, 0.8167481387046068, 15399884.174838709, 7.281524997937811e+17]",moment_9_3,0.0,11.566547,continuous,bar
moment_9,"(0.816748, 15399884.174839)","[-1401645.8064516135, -8.465492734351432e-15, 0.8167481387046068, 15399884.174838709, 7.281524997937811e+17]",moment_9_3,1.0,11.617708,continuous,box
moment_9,"(0.816748, 15399884.174839)","[-1401645.8064516135, -8.465492734351432e-15, 0.8167481387046068, 15399884.174838709, 7.281524997937811e+17]",moment_9_3,0.293081,11.581542,continuous,histogram
moment_9,"(0.816748, 15399884.174839)","[-1401645.8064516135, -8.465492734351432e-15, 0.8167481387046068, 15399884.174838709, 7.281524997937811e+17]",moment_9_3,0.084851,11.570888,continuous,heatmap
moment_10,"(0.094008, 2059.777588)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_2,0.57404,11.587925,continuous,line
moment_10,"(0.094008, 2059.777588)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_2,1.0,11.610627,continuous,scatter
moment_10,"(0.094008, 2059.777588)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_2,0.0,11.557332,continuous,bar
moment_10,"(0.094008, 2059.777588)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_2,0.781277,11.59897,continuous,box
moment_10,"(0.094008, 2059.777588)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_2,0.466842,11.582212,continuous,histogram
moment_10,"(0.094008, 2059.777588)","[9.571977461719663e-21, 0.0940079336397108, 2059.777588441911, 26054988855.494194, 2553332197612500.0, 5.3882306893310606e+26]",moment_10_2,0.13403,11.564475,continuous,heatmap
percent_outliers_15iqr,"(0.704874, 0.90858)","[0.7048739443479046, 0.9085796858033824, 0.9596259197881145, 0.9843483797965511]",percent_outliers_15iqr_1,0.695352,11.65629,continuous,line
percent_outliers_15iqr,"(0.704874, 0.90858)","[0.7048739443479046, 0.9085796858033824, 0.9596259197881145, 0.9843483797965511]",percent_outliers_15iqr_1,1.0,11.693885,continuous,scatter
percent_outliers_15iqr,"(0.704874, 0.90858)","[0.7048739443479046, 0.9085796858033824, 0.9596259197881145, 0.9843483797965511]",percent_outliers_15iqr_1,0.804365,11.669743,continuous,bar
percent_outliers_15iqr,"(0.704874, 0.90858)","[0.7048739443479046, 0.9085796858033824, 0.9596259197881145, 0.9843483797965511]",percent_outliers_15iqr_1,0.640043,11.649464,continuous,box
percent_outliers_15iqr,"(0.704874, 0.90858)","[0.7048739443479046, 0.9085796858033824, 0.9596259197881145, 0.9843483797965511]",percent_outliers_15iqr_1,0.0,11.570479,continuous,histogram
percent_outliers_15iqr,"(0.704874, 0.90858)","[0.7048739443479046, 0.9085796858033824, 0.9596259197881145, 0.9843483797965511]",percent_outliers_15iqr_1,0.353659,11.614123,continuous,heatmap
percent_outliers_3iqr,"(0.80546, 0.900002)","[0.3299883709799859, 0.7134887467661212, 0.8054596785576114, 0.9000023295802454, 0.9631309172030418, 0.9775492457612869]",percent_outliers_3iqr_3,0.740289,11.676354,continuous,line
percent_outliers_3iqr,"(0.80546, 0.900002)","[0.3299883709799859, 0.7134887467661212, 0.8054596785576114, 0.9000023295802454, 0.9631309172030418, 0.9775492457612869]",percent_outliers_3iqr_3,1.0,11.703014,continuous,scatter
percent_outliers_3iqr,"(0.80546, 0.900002)","[0.3299883709799859, 0.7134887467661212, 0.8054596785576114, 0.9000023295802454, 0.9631309172030418, 0.9775492457612869]",percent_outliers_3iqr_3,0.636007,11.66565,continuous,bar
percent_outliers_3iqr,"(0.80546, 0.900002)","[0.3299883709799859, 0.7134887467661212, 0.8054596785576114, 0.9000023295802454, 0.9631309172030418, 0.9775492457612869]",percent_outliers_3iqr_3,0.621928,11.664204,continuous,box
percent_outliers_3iqr,"(0.80546, 0.900002)","[0.3299883709799859, 0.7134887467661212, 0.8054596785576114, 0.9000023295802454, 0.9631309172030418, 0.9775492457612869]",percent_outliers_3iqr_3,0.0,11.600363,continuous,histogram
percent_outliers_3iqr,"(0.80546, 0.900002)","[0.3299883709799859, 0.7134887467661212, 0.8054596785576114, 0.9000023295802454, 0.9631309172030418, 0.9775492457612869]",percent_outliers_3iqr_3,0.286026,11.629724,continuous,heatmap
percent_outliers_1_99,"(0.086969, 0.916514)","[0.08696898928573053, 0.9165140006619115, 0.9907972921863679]",percent_outliers_1_99_1,0.57543,11.657508,continuous,line
percent_outliers_1_99,"(0.086969, 0.916514)","[0.08696898928573053, 0.9165140006619115, 0.9907972921863679]",percent_outliers_1_99_1,0.518138,11.653244,continuous,scatter
percent_outliers_1_99,"(0.086969, 0.916514)","[0.08696898928573053, 0.9165140006619115, 0.9907972921863679]",percent_outliers_1_99_1,0.347656,11.640557,continuous,bar
percent_outliers_1_99,"(0.086969, 0.916514)","[0.08696898928573053, 0.9165140006619115, 0.9907972921863679]",percent_outliers_1_99_1,1.0,11.689105,continuous,box
percent_outliers_1_99,"(0.086969, 0.916514)","[0.08696898928573053, 0.9165140006619115, 0.9907972921863679]",percent_outliers_1_99_1,0.213477,11.630571,continuous,histogram
percent_outliers_1_99,"(0.086969, 0.916514)","[0.08696898928573053, 0.9165140006619115, 0.9907972921863679]",percent_outliers_1_99_1,0.0,11.614683,continuous,heatmap
percent_outliers_3std,"(-inf, 0.02958)",[0.029580399275066387],percent_outliers_3std_0,1.0,11.73357,continuous,line
percent_outliers_3std,"(-inf, 0.02958)",[0.029580399275066387],percent_outliers_3std_0,0.973777,11.73055,continuous,scatter
percent_outliers_3std,"(-inf, 0.02958)",[0.029580399275066387],percent_outliers_3std_0,0.386485,11.662909,continuous,bar
percent_outliers_3std,"(-inf, 0.02958)",[0.029580399275066387],percent_outliers_3std_0,0.503238,11.676356,continuous,box
percent_outliers_3std,"(-inf, 0.02958)",[0.029580399275066387],percent_outliers_3std_0,0.0,11.618396,continuous,histogram
percent_outliers_3std,"(-inf, 0.02958)",[0.029580399275066387],percent_outliers_3std_0,0.137814,11.634269,continuous,heatmap
normality_statistic,"(11.224123, 40.290321)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_2,1.0,11.679804,continuous,line
normality_statistic,"(11.224123, 40.290321)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_2,0.681362,11.657726,continuous,scatter
normality_statistic,"(11.224123, 40.290321)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_2,0.0,11.610514,continuous,bar
normality_statistic,"(11.224123, 40.290321)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_2,0.868112,11.670666,continuous,box
normality_statistic,"(11.224123, 40.290321)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_2,0.41389,11.639192,continuous,histogram
normality_statistic,"(11.224123, 40.290321)","[2.4420980342741934, 11.224123300121676, 40.29032087326056, 278.8104670961443, 2755.4830602633538]",normality_statistic_2,0.440524,11.641038,continuous,heatmap
normality_p,"(0.0, 0.000443)","[1.414449563859021e-12, 0.00044312036605626947, 0.11218227241308461, 0.5909588890883231]",normality_p_1,1.0,11.681373,continuous,line
normality_p,"(0.0, 0.000443)","[1.414449563859021e-12, 0.00044312036605626947, 0.11218227241308461, 0.5909588890883231]",normality_p_1,0.708548,11.660992,continuous,scatter
normality_p,"(0.0, 0.000443)","[1.414449563859021e-12, 0.00044312036605626947, 0.11218227241308461, 0.5909588890883231]",normality_p_1,0.0,11.611442,continuous,bar
normality_p,"(0.0, 0.000443)","[1.414449563859021e-12, 0.00044312036605626947, 0.11218227241308461, 0.5909588890883231]",normality_p_1,0.991411,11.680773,continuous,box
normality_p,"(0.0, 0.000443)","[1.414449563859021e-12, 0.00044312036605626947, 0.11218227241308461, 0.5909588890883231]",normality_p_1,0.59611,11.653129,continuous,histogram
normality_p,"(0.0, 0.000443)","[1.414449563859021e-12, 0.00044312036605626947, 0.11218227241308461, 0.5909588890883231]",normality_p_1,0.486575,11.645469,continuous,heatmap
field_name_length,"(-inf, 5.044516)",[5.044516129032258],field_name_length_0,0.199838,11.747347,continuous,line
field_name_length,"(-inf, 5.044516)",[5.044516129032258],field_name_length_0,0.985092,11.815499,continuous,scatter
field_name_length,"(-inf, 5.044516)",[5.044516129032258],field_name_length_0,0.836956,11.802642,continuous,bar
